datetime,code,price,volume,amount,side
2023-08-31,872953,13.88,10000,138922.84,BUY
2023-08-31,872953,13.88,1389,19296.38,BUY
2023-08-31,872953,13.963,36982,516849.69,BUY
2024-06-05,113569,109.149,5010,546862.89,CANCEL
2024-06-05,113569,109.22,15070,1646020.73,BUY
2024-06-05,113569,107.956,1340,144653.44,SELL
2024-06-05,113569,107.901,3740,403530.14,SELL
2024-06-05,113569,107.9,80,8631.0,SELL
2024-06-05,113569,107.705,40,4307.2,SELL
2024-06-05,113569,107.549,2970,319406.22,SELL
2024-06-05,113569,107.553,2380,255964.76,SELL
2024-06-05,113569,107.528,1900,204294.0,SELL
2024-06-05,113569,107.608,40,4303.32,SELL
2024-06-05,113569,107.603,110,11835.33,SELL
2024-06-05,113569,107.545,1490,160233.78,SELL
2024-06-05,113569,107.564,110,11831.04,SELL
2024-06-05,113569,107.544,530,56995.32,SELL
2024-06-05,113569,107.612,1070,115139.72,SELL
2024-06-05,113569,107.608,490,52725.34,SELL
2024-06-05,113569,107.557,680,73135.27,SELL
2024-06-05,113569,107.556,550,59152.9,SELL
2024-06-05,113569,107.505,410,44074.94,SELL
2024-06-05,113569,107.507,430,46225.74,SELL
2024-06-05,113569,107.562,340,36569.23,SELL
2024-06-05,113569,107.557,270,29038.97,SELL
2024-06-05,113569,107.557,370,39794.15,SELL
2024-06-05,113569,107.559,370,39794.72,SELL
2024-06-05,113569,107.557,370,39794.14,OTHER
2023-08-21,123210,135.054,10,1350.47,OTHER
2023-05-25,300840,11.96,11500,137540.0,SELL
2023-05-25,300840,11.92,34800,414816.0,OTHER
2023-05-24,300840,12.1,11600,140360.0,CANCEL
2023-05-24,300840,12.098,8700,105256.0,BUY
2023-05-24,300840,12.12,6500,78780.0,BUY
2023-05-24,300840,12.15,19500,236920.0,BUY
2024-07-11,300287,2.04,6000,12228.88,SELL
2024-07-11,300287,2.04,198000,403675.47,SELL
2024-07-11,300287,2.03,200000,405754.2,SELL
2024-07-11,300287,2.03,196200,398044.88,SELL
2024-07-11,300287,2.04,79200,161470.18,SELL
2024-07-11,300287,2.04,63400,129257.7,SELL
2024-07-11,300287,2.04,253600,517030.8,OTHER
2024-07-10,300287,1.95,200000,390041.11,CANCEL
2024-07-10,300287,1.96,200000,392041.32,BUY
2024-07-10,300287,1.96,15300,29993.0,BUY
2024-07-10,300287,2.04,261700,533924.27,BUY
2024-07-10,300287,2.06,129600,267004.14,BUY
2024-07-10,300287,2.06,123900,255260.9,BUY
2024-07-10,300287,2.08,65900,137086.45,BUY
2024-02-21,831689,13.99,19314,269984.01,SELL
2024-02-21,831689,13.96,6689,93302.8,SELL
2024-02-21,831689,13.95,5104,71143.13,SELL
2024-02-21,831689,14.04,8621,120940.8,SELL
2024-02-21,831689,14.0,200,2797.74,SELL
2024-02-21,831689,13.885,9332,129469.03,SELL
2024-02-21,831689,13.912,6999,97293.23,SELL
2024-02-21,831689,13.93,5249,73059.34,SELL
2024-02-21,831689,13.96,3937,54916.0,SELL
2024-02-21,831689,13.96,2953,41190.49,SELL
2024-02-21,831689,13.96,4429,61778.76,SELL
2024-02-21,831689,13.89,4430,61482.85,OTHER
2024-02-20,831689,13.689,77257,1057891.75,CANCEL
2024-11-26,838810,11.7,5000,58452.61,SELL
2024-11-26,838810,11.72,5000,58552.54,SELL
2024-11-26,838810,11.71,5000,58503.16,SELL
2024-11-26,838810,11.71,5000,58502.56,SELL
2024-11-26,838810,11.6,15037,174287.92,SELL
2024-11-26,838810,11.72,5000,58552.52,SELL
2024-11-26,838810,11.71,961,11244.19,SELL
2024-11-26,838810,11.67,5000,58302.72,SELL
2024-11-26,838810,11.75,5000,58702.4,SELL
2024-11-26,838810,11.76,5000,58752.37,SELL
2024-11-26,838810,11.75,5000,58702.41,SELL
2024-11-26,838810,11.787,5000,58886.35,SELL
2024-11-26,838810,11.78,5000,58852.29,SELL
2024-11-26,838810,11.8,5000,58952.21,SELL
2024-11-26,838810,12.0,7814,93692.05,SELL
2024-11-26,838810,12.1,6511,78719.29,SELL
2024-11-26,838810,12.1,32559,393644.77,OTHER
2024-11-25,838810,11.4,2606,29717.6,CANCEL
2024-11-25,838810,11.36,6716,76317.41,BUY
2024-11-25,838810,11.45,6000,68721.3,BUY
2024-11-25,838810,11.35,1164,13215.49,BUY
2024-11-25,838810,11.46,16000,183416.85,BUY
2024-11-25,838810,11.43,1759,20111.6,BUY
2024-11-25,838810,11.37,3395,38613.12,BUY
2024-11-25,838810,11.26,5000,56317.46,BUY
2024-11-25,838810,11.26,4524,50956.03,BUY
2024-11-25,838810,11.28,5000,56417.48,BUY
2024-11-25,838810,11.27,5000,56367.48,BUY
2024-11-25,838810,11.26,20000,225269.82,BUY
2024-11-25,838810,11.35,4188,47546.48,BUY
2024-11-25,838810,11.4,100,1140.35,BUY
2024-11-25,838810,11.494,10000,114977.53,BUY
2024-11-25,838810,11.257,8721,98202.03,BUY
2024-11-25,838810,11.26,4441,50021.16,BUY
2024-11-25,838810,11.35,100,1135.35,BUY
2024-11-25,838810,11.442,5307,60741.97,BUY
2024-11-25,838810,11.476,8259,94808.69,BUY
2024-11-25,838810,11.46,4602,52755.26,BUY
2024-11-25,838810,11.46,5000,57317.76,BUY
2024-11-25,838810,11.56,5000,57817.92,BUY
2023-05-26,835985,6.9,16002,110413.8,SELL
2023-05-26,835985,6.833,14008,95712.72,SELL
2023-05-26,835985,6.741,11801,79546.05,SELL
2023-05-26,835985,6.8,8851,60186.8,SELL
2023-05-26,835985,6.8,17704,120387.2,OTHER
2023-05-25,835985,7.135,49640,354201.92,CANCEL
2023-05-25,835985,7.11,6669,47416.59,BUY
2023-05-25,835985,7.15,3885,27777.75,BUY
2023-05-25,835985,7.179,12060,86580.2,BUY
2023-05-25,835985,7.2,4963,35733.6,BUY
2024-01-05,831726,12.6,19286,242667.04,SELL
2024-01-05,831726,13.651,15429,210335.27,SELL
2024-01-05,831726,14.0,12343,172562.67,SELL
2024-01-05,831726,13.8,9875,136086.25,SELL
2024-01-05,831726,14.0,7900,110446.81,SELL
2024-01-05,831726,13.97,5056,70533.07,SELL
2024-01-05,831726,13.45,5308,71293.72,SELL
2024-01-05,831726,13.47,4247,57126.09,SELL
2024-01-05,831726,13.5,16989,229033.84,OTHER
2024-01-04,831726,11.293,10000,113033.75,CANCEL
2024-01-04,831726,11.29,13882,156866.49,BUY
2024-01-04,831726,11.324,36999,419329.84,BUY
2024-01-04,831726,11.494,24989,287488.16,BUY
2024-01-04,831726,11.5,6030,69406.37,BUY
2024-01-04,831726,11.492,4533,52139.8,BUY
2023-04-20,688141,55.342,8115,448589.09,OTHER
2023-04-19,688141,53.2,2029,107956.83,CANCEL
2023-04-19,688141,53.2,3044,161961.84,BUY
2023-04-19,688141,53.25,3042,162007.56,BUY
2024-03-26,688522,52.68,2209,116298.5,SELL
2024-03-26,688522,52.52,1914,100461.41,SELL
2024-03-26,688522,52.31,279,14582.04,SELL
2024-03-26,688522,52.8,522,27542.54,SELL
2024-03-26,688522,52.61,10677,561371.29,SELL
2024-03-26,688522,52.55,4957,260330.04,SELL
2024-03-26,688522,52.55,3966,208285.04,SELL
2024-03-26,688522,52.65,355,18676.22,SELL
2024-03-26,688522,52.7,43,2259.95,SELL
2024-03-26,688522,52.4,3093,161973.46,SELL
2024-03-26,688522,52.4,2475,129610.19,SELL
2024-03-26,688522,52.4,1980,103688.14,SELL
2024-03-26,688522,52.38,7527,394022.27,SELL
2024-03-26,688522,52.35,393,20558.06,OTHER
2024-03-25,688522,53.21,1979,105314.74,BUY
2024-03-22,688522,53.3,3000,159918.45,CANCEL
2024-03-22,688522,53.07,2000,106152.25,BUY
2024-03-22,688522,53.07,794,42143.0,BUY
2024-03-22,688522,53.12,2000,106252.26,BUY
2024-03-22,688522,53.1,2000,106212.25,BUY
2024-03-22,688522,53.08,1000,53086.12,BUY
2024-03-22,688522,53.08,2000,106172.25,BUY
2024-03-22,688522,53.08,2000,106172.26,BUY
2024-03-22,688522,52.05,5421,282195.61,BUY
2024-03-22,688522,51.81,8869,459555.91,BUY
2024-03-22,688522,52.78,1833,96756.91,BUY
2024-03-22,688522,52.69,1377,72562.5,BUY
2024-03-22,688522,52.69,455,23979.19,BUY
2024-03-22,688522,52.94,3662,193888.65,BUY
2023-10-10,600222,5.49,164200,900903.25,OTHER
2023-10-09,600222,5.582,164200,916601.78,CANCEL
2024-03-20,688668,63.3,9439,597124.43,SELL
2024-03-20,688668,63.68,7552,480615.4,SELL
2024-03-20,688668,63.5,1562,99125.96,SELL
2024-03-20,688668,62.022,5729,355107.23,SELL
2024-03-20,688668,62.641,4583,286906.43,SELL
2024-03-20,688668,62.643,3666,229508.76,SELL
2024-03-20,688668,62.0,2933,181734.09,SELL
2024-03-20,688668,60.921,2347,142893.05,SELL
2024-03-20,688668,61.0,1877,114426.54,SELL
2024-03-20,688668,61.0,7511,457889.05,OTHER
2024-03-19,688668,51.999,47199,2454579.58,CANCEL
2023-07-07,688523,27.608,17689,487801.16,OTHER
2023-07-06,688523,29.02,4000,116095.09,CANCEL
2023-07-06,688523,29.09,3410,99209.8,BUY
2023-07-06,688523,29.05,2569,74639.16,BUY
2023-07-06,688523,29.04,1927,55967.36,BUY
2023-07-06,688523,29.04,1446,41997.31,BUY
2023-07-06,688523,29.05,4337,126006.23,BUY
2023-02-23,603311,14.459,17400,251305.71,SELL
2023-02-23,603311,14.46,8700,125660.83,SELL
2023-02-23,603311,14.5,8800,127455.81,OTHER
2023-02-22,603311,14.36,9800,140746.28,CANCEL
2023-02-22,603311,14.379,14700,211403.5,BUY
2023-02-22,603311,14.387,3600,51800.7,BUY
2023-02-22,603311,14.4,5500,79210.29,BUY
2023-02-22,603311,14.56,1300,18933.19,BUY
2023-07-20,300602,17.39,14600,253609.63,SELL
2023-07-20,300602,17.353,41100,712389.98,OTHER
2023-07-19,300602,17.4,13900,241889.02,CANCEL
2023-07-19,300602,17.4,8300,144437.33,BUY
2023-07-19,300602,17.4,6600,114853.78,BUY
2023-07-19,300602,17.4,6700,116593.99,BUY
2023-07-19,300602,17.4,20200,351522.18,BUY
2024-06-26,301225,28.0,18300,512089.79,SELL
2024-06-26,301225,27.45,1000,27431.27,SELL
2024-06-26,301225,27.45,4200,115220.2,SELL
2024-06-26,301225,27.32,33600,917404.27,SELL
2024-06-26,301225,27.32,15300,417742.95,SELL
2024-06-26,301225,27.199,1500,40772.6,SELL
2024-06-26,301225,27.29,3500,95457.17,SELL
2024-06-26,301225,27.29,1700,46364.8,SELL
2024-06-26,301225,27.2,2400,65240.48,SELL
2024-06-26,301225,27.2,2000,54367.07,SELL
2024-06-26,301225,27.19,4000,108694.16,SELL
2024-06-26,301225,27.2,4000,108734.13,OTHER
2024-06-25,301225,25.962,91500,2375743.38,CANCEL
2024-02-05,830896,9.462,5000,47272.68,SELL
2024-02-05,830896,9.5,5000,47461.52,SELL
2024-02-05,830896,9.58,5000,47861.2,SELL
2024-02-05,830896,9.3,5000,46462.34,SELL
2024-02-05,830896,9.301,5000,46466.33,SELL
2024-02-05,830896,9.56,5000,47761.28,SELL
2024-02-05,830896,9.4,15221,142961.51,SELL
2024-02-05,830896,9.45,4281,40422.67,SELL
2024-02-05,830896,9.39,56605,531118.4,OTHER
2024-02-02,830896,9.7,10000,96921.44,SELL
2024-02-02,830896,9.306,41365,384634.34,SELL
2024-02-02,830896,9.4,8000,75139.09,SELL
2024-02-02,830896,9.401,8273,77707.54,SELL
2024-02-02,830896,9.481,6618,62697.67,SELL
2024-02-02,830896,9.35,4236,39574.53,SELL
2024-02-02,830896,9.35,2865,26766.04,SELL
2024-02-02,830896,9.39,867,8134.54,SELL
2024-02-02,830896,9.304,3701,34407.4,SELL
2024-02-02,830896,9.33,2961,27603.75,SELL
2024-02-02,830896,9.28,969,8985.04,SELL
2024-02-02,830896,9.25,9476,87582.0,SELL
2024-02-02,830896,9.25,1400,12939.5,OTHER
2024-02-02,830896,8.74,87261,762897.57,CANCEL
2024-02-02,830896,8.93,2800,25011.75,BUY
2024-02-02,830896,8.76,888,7781.29,BUY
2024-02-02,830896,8.93,2591,23144.8,BUY
2024-02-02,830896,8.93,1094,9772.45,BUY
2024-02-02,830896,9.05,8173,73985.01,BUY
2024-02-02,830896,9.077,3300,29963.29,BUY
2024-02-01,830896,9.05,13776,124711.46,CANCEL
2024-02-01,830896,9.08,5000,45414.07,BUY
2024-02-01,830896,9.05,4716,42693.03,BUY
2024-02-01,830896,9.08,25471,231348.38,BUY
2024-02-01,830896,9.1,11514,104809.88,BUY
2024-02-01,830896,9.194,32154,295700.89,BUY
2024-02-01,830896,9.21,5200,47906.85,BUY
2024-02-01,830896,9.16,2900,26572.24,BUY
2023-06-12,300271,11.7,16600,194002.47,SELL
2023-06-12,300271,11.33,12400,140334.64,SELL
2023-06-12,300271,11.9,9300,110546.05,SELL
2023-06-12,300271,11.89,7000,83136.78,SELL
2023-06-12,300271,12.31,21200,260679.71,OTHER
2023-06-09,300271,10.225,66500,680058.6,CANCEL
2024-05-20,002246,11.69,26700,311934.04,OTHER
2024-05-17,002246,9.65,16700,161171.99,CANCEL
2024-05-17,002246,9.837,10000,98383.37,BUY
2024-03-15,002272,7.0,90200,631017.75,SELL
2024-03-15,002272,7.0,90300,631717.33,OTHER
2024-03-14,002272,7.41,180500,1337645.97,CANCEL
2024-03-08,002272,7.99,192400,1536345.33,OTHER
2024-03-07,002272,7.27,48100,349475.3,SELL
2024-03-01,002272,4.906,184100,903243.19,CANCEL
2024-03-01,002272,4.9,12700,62236.56,BUY
2024-03-01,002272,4.89,43700,213715.52,BUY
2023-07-20,123203,139.875,10,1398.68,OTHER
2024-05-27,688371,11.0,30000,329796.92,SELL
2024-05-27,688371,10.97,3000,32888.2,SELL
2024-05-27,688371,10.97,100,1091.44,SELL
2024-05-27,688371,10.926,5000,54597.19,SELL
2024-05-27,688371,10.911,5000,54521.42,SELL
2024-05-27,688371,10.906,5000,54497.88,SELL
2024-05-27,688371,10.904,5000,54487.31,SELL
2024-05-27,688371,10.9,5000,54466.47,SELL
2024-05-27,688371,10.9,5000,54466.45,SELL
2024-05-27,688371,10.884,8000,87021.56,SELL
2024-05-27,688371,10.887,4000,43521.04,SELL
2024-05-27,688371,10.915,10000,109081.56,SELL
2024-05-27,688371,10.892,5000,54426.5,SELL
2024-05-27,688371,10.89,5000,54416.49,SELL
2024-05-27,688371,10.89,5000,54416.48,SELL
2024-05-27,688371,10.89,5000,54418.49,SELL
2024-05-27,688371,10.902,5000,54476.95,SELL
2024-05-27,688371,10.9,5000,54466.46,SELL
2024-05-27,688371,10.9,5000,54466.44,SELL
2024-05-27,688371,10.89,5000,54416.47,SELL
2024-05-27,688371,10.9,5552,60479.56,SELL
2024-05-27,688371,10.9,22209,241931.91,OTHER
2024-05-24,688371,11.3,5000,56506.52,CANCEL
2024-05-24,688371,11.3,5000,56506.52,BUY
2024-05-24,688371,11.3,4000,45205.44,BUY
2024-05-24,688371,11.31,3000,33935.33,BUY
2024-05-24,688371,11.33,3000,33993.87,BUY
2024-05-24,688371,11.31,3000,33935.34,BUY
2024-05-24,688371,11.31,2000,22625.22,BUY
2024-05-24,688371,11.31,3000,33935.3,BUY
2024-05-24,688371,11.3,1239,14005.84,BUY
2024-05-24,688371,11.32,5496,62221.9,BUY
2024-05-24,688371,11.35,2000,22705.21,BUY
2024-05-24,688371,11.34,3000,34025.34,BUY
2024-05-24,688371,11.35,3000,34055.33,BUY
2024-05-24,688371,11.351,2000,22707.22,BUY
2024-05-24,688371,11.35,1111,12614.96,BUY
2024-05-24,688371,11.35,2000,22705.23,BUY
2024-05-24,688371,11.34,2000,22685.23,BUY
2024-05-24,688371,11.33,2000,22665.22,BUY
2024-05-24,688371,11.33,2000,22665.23,BUY
2024-05-24,688371,11.348,2000,22701.21,BUY
2024-05-24,688371,11.346,5000,56738.54,BUY
2024-05-24,688371,11.34,3000,34025.33,BUY
2024-05-24,688371,11.32,3000,33965.34,BUY
2024-05-24,688371,11.31,4304,48683.84,BUY
2024-05-24,688371,11.32,2000,22645.24,BUY
2024-05-24,688371,11.32,2000,22645.22,BUY
2024-05-24,688371,11.32,2000,22645.23,BUY
2024-05-24,688371,11.31,146,1656.28,BUY
2024-05-24,688371,11.33,3000,33995.34,BUY
2024-05-24,688371,11.34,2000,22685.21,BUY
2024-05-24,688371,11.339,5000,56702.54,BUY
2024-05-24,688371,11.343,3000,34033.4,BUY
2024-05-24,688371,11.35,2000,22705.22,BUY
2024-05-24,688371,11.35,2000,22705.2,BUY
2024-05-24,688371,11.344,2000,22692.22,BUY
2024-05-24,688371,11.34,2000,22685.22,BUY
2024-05-24,688371,11.339,2000,22683.22,BUY
2024-05-24,688371,11.31,2000,22625.23,BUY
2024-05-24,688371,11.3,1000,11305.11,BUY
2024-05-24,688371,11.3,2000,22605.23,BUY
2024-05-24,688371,11.26,4565,51407.83,BUY
2024-05-24,688371,11.3,2000,22605.22,BUY
2024-05-24,688371,11.299,2000,22603.56,BUY
2024-05-24,688371,11.319,3000,33962.85,BUY
2024-05-24,688371,11.3,5000,56506.53,BUY
2024-05-22,688371,11.38,36000,409427.82,OTHER
2024-05-21,688371,11.385,5000,56932.22,CANCEL
2024-05-21,688371,11.39,5000,56956.57,BUY
2024-05-21,688371,11.4,2000,22805.22,BUY
2024-05-21,688371,11.406,3000,34224.65,BUY
2024-05-21,688371,11.41,2000,22825.23,BUY
2024-05-21,688371,11.423,2000,22850.22,BUY
2024-05-21,688371,11.429,13000,148589.65,BUY
2024-05-21,688371,11.415,2000,22835.23,BUY
2023-01-31,301316,23.012,17900,411446.63,SELL
2023-01-31,301316,22.791,3400,77401.52,OTHER
2023-01-30,301316,23.299,21300,496332.55,CANCEL
2023-03-13,301398,36.429,5600,203774.5,SELL
2023-03-13,301398,36.464,5700,207611.21,OTHER
2023-03-10,301398,38.265,11300,432448.89,CANCEL
2024-12-10,603238,13.64,45400,618874.92,SELL
2024-12-10,603238,13.528,10000,135200.75,SELL
2024-12-10,603238,13.6,10000,135916.31,SELL
2024-12-10,603238,14.22,207290,2945849.81,OTHER
2024-12-09,603238,12.127,10000,121285.96,CANCEL
2024-12-09,603238,12.16,17500,212824.56,BUY
2024-12-09,603238,12.22,5000,61107.04,BUY
2024-12-09,603238,12.212,5000,61068.05,BUY
2024-12-09,603238,12.2,5000,61007.04,BUY
2024-12-09,603238,12.2,300,3665.04,BUY
2024-12-09,603238,12.24,5000,61207.06,BUY
2024-12-09,603238,12.35,5000,61757.12,BUY
2024-12-09,603238,12.348,5000,61748.11,BUY
2024-12-09,603238,12.34,5000,61707.12,BUY
2024-12-09,603238,12.34,900,11111.11,BUY
2024-12-09,603238,12.471,38700,482682.68,BUY
2024-12-09,603238,12.5,11400,142516.46,BUY
2024-12-09,603238,12.596,80000,1007812.33,BUY
2024-12-09,603238,12.61,34590,436230.22,BUY
2024-12-09,603238,12.905,34300,442706.2,BUY
2023-01-06,000698,6.3,36000,226545.98,SELL
2023-01-06,000698,6.28,27600,173133.86,OTHER
2023-01-05,000698,6.1,63600,388006.56,CANCEL
2024-12-04,832023,6.98,36175,252296.97,SELL
2024-12-04,832023,6.96,30146,209646.23,SELL
2024-12-04,832023,6.96,25122,174707.5,SELL
2024-12-04,832023,6.96,125611,873544.41,OTHER
2024-12-03,832023,7.0,1391,9740.02,BUY
2024-12-03,832023,7.0,45613,319389.98,BUY
2024-12-03,832023,6.997,38087,266583.69,BUY
2024-12-03,832023,6.99,31842,222644.58,BUY
2024-12-03,832023,7.0,26497,185536.5,BUY
2024-12-03,832023,7.0,22081,154614.92,BUY
2024-12-03,832023,6.91,18613,128655.69,BUY
2024-12-03,832023,6.91,15538,107400.86,BUY
2024-12-03,832023,6.92,6633,45914.59,BUY
2024-12-03,832023,6.93,10759,74582.98,BUY
2024-12-03,832023,6.775,205432,1390648.76,SELL
2024-12-03,832023,6.76,20000,135090.48,SELL
2024-12-03,832023,6.75,65144,439365.72,SELL
2024-12-03,832023,6.77,54287,367225.27,SELL
2024-12-03,832023,6.78,45239,306471.98,SELL
2024-12-03,832023,6.77,37699,255015.5,SELL
2024-12-03,832023,6.76,31416,212200.14,SELL
2024-12-03,832023,6.75,26180,176571.87,SELL
2024-12-03,832023,6.75,21816,147138.72,SELL
2024-12-03,832023,6.75,18180,122615.61,SELL
2024-12-03,832023,6.77,90905,614928.36,SELL
2024-12-02,832023,7.102,149191,1059919.34,CANCEL
2024-12-02,832023,7.115,124563,886555.44,BUY
2024-12-02,832023,7.15,86223,616685.57,BUY
2024-12-02,832023,7.2,88219,635373.7,BUY
2024-12-02,832023,7.499,71626,537295.51,BUY
2024-12-02,832023,7.24,10000,72422.45,BUY
2024-12-02,832023,7.36,56476,415792.22,BUY
2024-12-02,832023,7.367,20000,147387.67,BUY
2023-04-21,300766,22.26,19700,438031.83,OTHER
2023-04-20,300766,22.72,19700,447637.71,CANCEL
2023-04-26,300870,71.143,7900,561402.52,OTHER
2023-04-24,300870,77.829,2600,202379.28,BUY
2023-04-21,300870,81.3,1300,105702.68,CANCEL
2023-04-21,300870,81.307,1000,81316.76,BUY
2023-04-21,300870,81.51,1500,122279.67,BUY
2023-04-21,300870,81.6,300,24485.0,BUY
2023-04-21,300870,81.6,1200,97931.75,BUY
2023-04-10,300458,35.89,3400,121889.33,SELL
2023-04-10,300458,36.0,10400,373980.67,OTHER
2023-04-07,300458,36.0,3400,122414.69,CANCEL
2023-04-07,300458,36.02,5200,187326.48,BUY
2023-04-07,300458,36.0,5200,187222.46,BUY
2023-04-06,300458,36.71,3400,124674.21,SELL
2023-04-06,300458,37.79,2600,98143.96,SELL
2023-04-06,300458,37.68,1900,71511.82,SELL
2023-04-06,300458,37.66,1500,56426.73,SELL
2023-04-06,300458,37.6,4500,169010.5,OTHER
2023-04-04,300458,32.329,13900,449433.83,CANCEL
2024-03-29,000089,6.62,50000,330799.62,SELL
2024-03-29,000089,6.5,48500,315059.05,SELL
2024-03-29,000089,6.51,38800,252435.07,SELL
2024-03-29,000089,6.51,31100,202338.43,SELL
2024-03-29,000089,6.51,24800,161350.25,SELL
2024-03-29,000089,6.51,19900,129470.57,SELL
2024-03-29,000089,6.51,15900,103446.32,SELL
2024-03-29,000089,6.51,63800,415086.53,OTHER
2024-03-28,000089,6.724,292800,1969065.52,CANCEL
2023-05-31,300510,7.79,63800,497002.0,OTHER
2023-05-29,300510,7.982,63800,509240.0,CANCEL
2023-06-09,002725,9.18,11500,105451.76,SELL
2023-06-09,002725,9.18,8600,78859.58,SELL
2023-06-09,002725,9.15,25900,236719.53,OTHER
2023-06-08,002725,9.52,46000,437968.55,CANCEL
2024-03-01,830832,5.37,5255,28196.49,SELL
2024-03-01,830832,5.55,9981,55349.68,SELL
2024-03-01,830832,5.5,5000,27477.72,SELL
2024-03-01,830832,5.48,4000,21902.24,SELL
2024-03-01,830832,5.45,6000,32673.5,SELL
2024-03-01,830832,5.46,156,851.06,SELL
2024-03-01,830832,5.44,2000,10871.19,SELL
2024-03-01,830832,5.365,40000,214438.16,SELL
2024-03-01,830832,5.35,7000,37419.64,SELL
2024-03-01,830832,5.35,5000,26728.33,SELL
2024-03-01,830832,5.35,5000,26728.32,SELL
2024-03-01,830832,5.39,32379,174381.44,SELL
2024-03-01,830832,5.39,24284,130784.73,SELL
2024-03-01,830832,5.39,14716,79254.99,SELL
2024-03-01,830832,5.43,6900,37436.64,SELL
2024-03-01,830832,5.42,8761,47446.14,SELL
2024-03-01,830832,5.382,2548,13702.66,SELL
2024-03-01,830832,5.357,39930,213731.57,OTHER
2024-02-29,830832,5.015,141780,711189.21,CANCEL
2024-02-29,830832,5.07,77130,391170.31,BUY
2024-05-23,300290,10.4,50400,523842.67,SELL
2024-05-23,300290,10.42,10000,104136.92,SELL
2024-05-23,300290,10.4,20000,207874.08,SELL
2024-05-23,300290,10.4,10000,103937.04,SELL
2024-05-23,300290,10.4,32300,335716.63,SELL
2024-05-23,300290,10.4,25900,269196.93,SELL
2024-05-23,300290,10.39,12800,132911.47,SELL
2024-05-23,300290,10.43,18100,188668.71,SELL
2024-05-23,300290,10.4,32600,338834.75,SELL
2024-05-23,300290,10.4,20100,208913.45,SELL
2024-05-23,300290,10.41,20100,209114.34,OTHER
2024-05-22,300290,9.219,252300,2326135.15,CANCEL
2023-08-18,301113,32.58,30000,976305.29,OTHER
2023-08-17,301113,35.15,6000,210925.31,CANCEL
2023-08-17,301113,35.17,4800,168836.26,BUY
2023-08-17,301113,35.2,3800,133776.05,BUY
2023-08-17,301113,35.16,3000,105492.66,BUY
2023-08-17,301113,35.01,6200,217088.05,BUY
2023-08-17,301113,35.0,6200,217026.04,BUY
2024-08-23,000755,5.7,80500,458572.09,SELL
2024-08-23,000755,5.86,20000,117129.05,SELL
2024-08-23,000755,5.84,30000,175093.93,SELL
2024-08-23,000755,5.81,20000,116129.65,SELL
2024-08-23,000755,5.79,20000,115729.86,SELL
